,Revenue,Gross Margin,Operating Margin,Gross Profit,Operating Profit,Net Income,EPS,PE Ratio,Discounted Cash Flow
641,2689.95,0.23,0.15,626.36,322.23,66.61,1.12,29.84,256.68536886032933
642,2825.93,0.19,0.08,473.85,268.99,61.37,1.04,30.27,249.08810813312303
643,2674.73,0.2,0.14,573.81,414.02,82.8,1.4,30.01,324.76226910426186
644,2772.81,0.19,0.08,493.88,194.78,43.69,0.74,29.81,150.00783095376568
645,2882.95,0.16,0.14,494.49,415.47,88.06,1.49,29.65,345.52300029283697
646,2662.41,0.23,0.03,528.23,183.3,43.83,0.74,29.73,198.47321980902444
647,2560.11,0.2,0.08,531.37,200.04,42.68,0.72,29.74,165.02827152688755
648,2830.74,0.22,0.12,580.66,356.06,71.48,1.21,30.01,266.3306818231922
649,2820.78,0.22,0.07,590.05,161.9,43.04,0.73,29.89,164.454622438961
650,2739.25,0.21,0.13,487.72,233.0,55.57,0.94,30.14,232.01435559970224
651,2915.05,0.22,0.1,545.53,252.44,56.6,0.96,30.3,246.311603211659
652,2911.06,0.23,0.06,740.74,126.47,35.88,0.61,30.34,158.33188824590357
653,2681.98,0.18,0.12,540.34,303.43,78.01,1.32,29.26,308.73473674326993
654,2794.79,0.21,0.02,530.02,153.58,34.87,0.59,30.08,128.41648490398788
655,2766.29,0.14,0.13,313.13,394.92,79.76,1.35,30.47,299.4804145764396
656,2745.6,0.22,0.09,498.31,334.34,68.73,1.16,30.19,278.6853792947673
657,2698.66,0.24,0.11,616.51,244.79,48.96,0.83,30.26,176.01001779066908
658,2570.98,0.26,0.08,718.66,195.66,40.34,0.68,29.85,163.3634020996343
659,2637.41,0.2,0.11,463.32,354.2,71.69,1.21,29.77,276.64352148832694
660,2743.88,0.19,0.13,545.69,294.95,58.99,1.0,29.87,226.66937616216006
661,2734.25,0.15,0.11,346.54,163.79,41.52,0.7,29.84,154.5191564318031
662,2614.2,0.14,0.13,369.3,409.97,81.99,1.38,29.8,350.39435885749407
663,2633.23,0.16,0.11,433.16,405.84,83.1,1.4,30.04,370.9584296575887
664,2574.63,0.19,0.12,561.53,406.64,86.89,1.47,29.85,372.74586858500845
665,2853.65,0.26,0.12,640.35,393.91,78.78,1.33,30.58,314.5549483141249
666,2590.0,0.21,0.08,513.21,225.36,47.98,0.81,30.18,197.6408668642157
667,2810.63,0.2,0.08,546.42,320.2,65.24,1.1,29.67,272.67367993917173
668,2692.99,0.19,0.04,430.76,37.17,29.59,0.5,30.13,107.73604275209752
669,2762.18,0.17,0.12,396.44,364.06,73.46,1.24,30.36,323.53441104914305
670,2679.86,0.18,0.15,460.6,403.65,80.73,1.36,29.44,308.29641644278354
671,2676.82,0.2,0.08,538.65,183.7,60.5,1.02,30.19,199.83390373992168
672,2721.48,0.16,0.08,379.86,187.61,42.25,0.71,30.57,172.30282525728222
673,2824.93,0.14,0.13,448.66,371.43,74.29,1.25,29.92,284.52799481656086
674,2598.21,0.21,0.08,587.11,121.67,30.52,0.52,29.7,112.33717693722657
675,2843.98,0.2,0.08,536.59,133.45,43.85,0.74,30.9,158.97224383815
676,2701.6,0.17,0.13,423.87,332.22,70.42,1.19,29.93,235.05399963585234
677,2820.5,0.19,0.13,509.05,365.0,75.02,1.27,29.95,255.6313906888618
678,2605.44,0.19,0.07,486.89,182.71,41.74,0.7,30.17,146.01682296546747
679,2745.88,0.24,0.13,578.91,384.71,80.03,1.35,30.56,297.8086999901845
680,2745.15,0.17,0.1,503.39,250.52,50.1,0.85,29.57,233.2295349544565
681,2788.19,0.19,0.08,418.9,85.92,27.5,0.46,29.67,107.72124257185688
682,2781.71,0.22,0.13,575.48,285.16,57.03,0.96,30.09,214.32576100570142
683,2632.4,0.24,0.1,647.91,291.79,60.26,1.02,29.93,258.50492546092767
684,2836.66,0.22,0.12,705.8,313.69,63.0,1.06,29.94,243.60318464276904
685,2862.49,0.23,0.13,657.72,394.47,80.54,1.36,29.81,340.3238890207876
686,2760.46,0.24,0.1,696.16,288.64,57.73,0.97,29.94,216.9631281605278
687,2765.71,0.2,0.1,548.4,309.79,65.7,1.11,30.17,247.25304089761346
688,2794.99,0.19,0.11,570.64,344.98,74.4,1.26,29.92,299.42453334321107
689,2923.79,0.26,0.1,884.8,314.61,63.65,1.07,29.69,283.0442852728733
690,2721.69,0.24,0.13,587.24,411.61,82.46,1.39,30.33,356.1849095435984
691,2665.03,0.24,0.02,717.05,-1.85,25.47,0.43,30.66,89.92068183590649
692,2672.39,0.21,0.05,537.94,200.94,46.9,0.79,30.08,193.1849385964827
693,2900.63,0.2,0.06,594.98,93.61,33.9,0.57,29.56,153.3442374962374
694,2605.42,0.2,0.08,538.07,188.24,47.21,0.8,30.0,187.0420211382734
695,2419.78,0.25,0.13,585.92,305.31,64.54,1.09,29.86,268.4700710336011
696,2705.24,0.18,0.04,555.81,136.29,32.97,0.56,29.93,112.35648770096998
697,2771.61,0.2,0.16,599.4,452.86,90.57,1.53,29.96,364.65270529889307
698,2738.87,0.17,0.11,533.25,281.96,56.39,0.95,30.6,198.92074102953643
699,2821.62,0.25,0.08,752.36,114.01,25.57,0.43,30.28,109.81919660392505
700,2743.73,0.17,0.13,482.38,275.84,55.17,0.93,29.65,210.21786573861817
701,2600.14,0.17,0.1,454.34,335.3,71.85,1.21,30.16,316.1163857096302
702,2688.05,0.15,0.14,315.47,420.95,84.19,1.42,30.43,352.02669416141987
703,2770.89,0.16,0.16,391.27,438.53,92.37,1.56,30.05,388.23456863610875
704,2799.26,0.15,0.1,435.24,253.38,52.46,0.89,30.62,188.67006774923556
705,2855.49,0.2,0.15,367.41,438.89,87.78,1.48,30.04,358.1784425451249
706,2769.87,0.19,0.11,469.36,328.46,68.1,1.15,30.34,277.73066832894557
707,2611.29,0.2,0.06,619.08,136.71,36.48,0.62,30.2,138.294992795568
708,2556.55,0.17,0.1,478.72,244.93,51.68,0.87,30.02,201.08110557254037
709,2601.43,0.19,0.06,487.67,131.71,29.04,0.49,30.04,116.19639484475805
710,2821.4,0.22,0.1,594.65,297.82,60.76,1.03,30.11,216.09194738791817
711,2967.62,0.18,0.08,566.03,379.08,78.77,1.33,29.96,336.72036024828145
712,2831.1,0.19,0.09,541.58,315.55,64.54,1.09,29.94,260.110439358411
713,2494.0,0.23,0.09,510.03,236.17,49.23,0.83,30.61,206.69292387373685
714,2941.68,0.16,0.13,442.49,493.32,106.94,1.81,29.56,428.24348876838707
715,2740.6,0.15,0.11,402.77,256.03,53.57,0.9,29.83,212.70985122024274
716,2639.32,0.26,0.04,803.7,243.0,53.15,0.9,30.23,195.20421408451244
717,2663.01,0.23,0.15,629.65,470.79,96.78,1.63,29.95,401.40535953631843
718,2766.51,0.18,0.1,387.21,201.66,49.02,0.83,30.15,174.96644080205334
719,2804.97,0.17,0.06,437.75,164.61,35.38,0.6,30.2,157.97819581346812
720,2693.32,0.2,0.07,579.87,165.46,37.18,0.63,29.96,159.46123031137176
721,2770.34,0.15,0.13,474.34,428.79,85.76,1.45,30.46,363.6726431941155
722,2796.29,0.26,0.11,765.99,253.92,50.78,0.86,30.16,209.8405870429768
723,2666.92,0.23,0.11,668.28,402.37,81.86,1.38,29.75,295.0415778057842
724,2719.93,0.26,0.11,691.86,197.02,39.4,0.67,30.1,164.43353702181759
725,2615.19,0.18,0.13,496.37,328.44,67.51,1.14,30.65,286.99039893478556
726,2636.87,0.2,0.09,520.56,279.69,59.68,1.01,30.08,262.1929153457009
727,2771.86,0.2,0.12,492.22,247.8,49.56,0.84,29.62,190.96326730117028
728,2622.52,0.2,0.11,451.15,235.1,50.01,0.84,29.67,223.60248760559253
729,2706.71,0.17,0.07,482.6,127.64,33.62,0.57,29.71,122.37191668309043
730,2718.67,0.2,0.13,532.85,309.36,61.87,1.04,29.46,218.69034188715904
731,2796.66,0.13,0.18,343.54,633.64,127.24,2.15,30.08,539.9297343672367
732,2806.92,0.18,0.11,542.64,330.21,66.04,1.12,29.94,257.0763421889405
733,2732.04,0.18,0.03,631.68,60.46,27.66,0.47,29.86,102.82471193837617
734,2646.22,0.22,0.1,613.07,284.77,62.41,1.05,30.13,256.61150326228636
735,2780.98,0.19,0.13,464.62,321.44,65.33,1.1,30.2,259.1490424820161
736,2648.7,0.2,0.12,469.76,294.06,63.45,1.07,29.97,229.01285166770433
737,2703.89,0.2,0.15,559.78,392.65,79.18,1.34,30.2,326.1921523870602
738,2849.38,0.2,0.11,494.34,276.15,56.33,0.95,30.41,224.58282783166928
739,2724.27,0.16,0.14,465.64,280.02,70.79,1.2,30.56,270.87346108811994
740,2704.2,0.2,0.09,555.7,369.17,74.65,1.26,30.56,331.0092509575852
741,2870.05,0.23,0.09,594.46,228.04,53.63,0.91,30.16,221.48416414943313
742,2652.68,0.22,0.08,535.97,220.9,48.73,0.82,29.69,162.40804493541054
743,2727.98,0.2,0.07,649.27,241.46,49.15,0.83,29.96,159.7804164464557
744,2859.18,0.19,0.11,571.0,379.67,76.74,1.3,29.88,278.60367996628423
745,2738.9,0.21,0.09,472.5,173.29,37.98,0.64,30.24,146.12735463305577
746,2639.36,0.25,0.11,648.67,286.55,57.31,0.97,30.41,218.73328095745768
747,2730.67,0.2,0.11,610.5,352.35,72.45,1.22,29.5,290.9634503355722
748,2683.95,0.26,0.06,695.36,139.88,30.75,0.52,29.63,107.32863288552129
749,2709.71,0.2,0.09,605.37,178.04,43.44,0.73,30.2,158.24939603757116
750,2788.21,0.21,0.14,502.48,441.59,88.61,1.5,30.0,372.11600960899307
751,2787.29,0.18,0.04,511.97,120.2,32.19,0.54,30.53,109.49398466943717
752,2626.5,0.15,0.06,354.53,109.53,24.56,0.41,30.18,92.32040013601603
753,2853.12,0.22,0.15,746.78,430.83,86.17,1.46,30.56,315.18739678040384
754,2803.02,0.22,0.03,578.13,53.14,21.24,0.36,29.44,72.23638238462571
755,2749.13,0.2,0.14,577.03,331.39,66.28,1.12,30.05,263.67931635756645
756,2813.41,0.26,0.14,731.79,433.16,86.63,1.46,29.74,328.9452221455024
757,2631.69,0.17,0.08,500.59,269.76,61.02,1.03,30.01,251.78617180416398
758,2708.41,0.24,0.05,611.65,149.18,36.89,0.62,30.11,122.97533857532092
759,2603.77,0.2,0.12,587.21,418.74,84.87,1.43,29.85,271.39435929930266
760,3064.06,0.16,0.09,393.55,136.11,39.16,0.66,30.18,148.33798056131047
761,2714.6,0.21,0.07,483.16,77.16,29.49,0.5,29.68,108.81729077724276
762,2592.06,0.18,0.07,377.7,175.8,42.06,0.71,29.75,160.46724417219676
763,2712.21,0.19,0.16,605.9,527.6,105.52,1.78,29.34,426.94886171954454
764,2758.27,0.2,0.1,528.9,339.93,69.37,1.17,29.83,255.25812724776102
765,2668.8,0.16,0.04,345.83,80.35,24.98,0.42,30.5,98.29132642536713
766,2860.83,0.17,0.14,503.62,407.2,81.44,1.38,29.92,309.714074012006
767,2599.09,0.22,0.08,661.42,122.01,38.34,0.65,30.17,142.55851960339288
768,2737.33,0.23,0.05,622.49,93.61,28.29,0.48,30.11,100.45424909517729
769,2861.17,0.16,0.06,497.92,199.69,62.45,1.05,29.95,198.49959175404055
770,2679.3,0.15,0.08,508.13,195.48,43.26,0.73,30.05,168.52113394695377
771,2668.8,0.22,0.1,659.07,222.59,44.86,0.76,29.87,185.22638995302273
772,2631.51,0.22,0.09,655.36,245.55,50.61,0.85,30.11,197.24999412187438
773,2830.18,0.2,0.06,588.14,209.62,51.96,0.88,30.18,221.2440573488229
774,2707.66,0.19,0.04,538.06,229.59,55.59,0.94,30.1,212.62302373720414
775,2660.34,0.22,0.07,685.42,124.25,31.68,0.53,30.27,115.38153503380555
776,2763.16,0.18,0.12,423.81,323.1,65.94,1.11,30.73,277.32621080570516
777,2816.9,0.22,0.13,559.78,308.06,63.47,1.07,29.61,272.17480076544285
778,2727.27,0.16,0.08,510.74,236.3,49.03,0.83,29.84,192.65793536814203
779,2853.82,0.21,0.14,690.72,412.17,82.43,1.39,30.14,333.56801841026004
780,2690.96,0.16,0.15,408.27,439.97,88.53,1.49,29.76,342.3815623002786
781,2789.78,0.13,0.09,294.84,270.44,56.48,0.95,29.99,228.2223049559722
782,2777.36,0.16,0.07,524.7,123.11,48.13,0.81,29.67,161.67917124982858
783,2953.99,0.23,0.16,724.45,480.81,96.42,1.63,29.67,372.62737554782746
784,2693.31,0.23,0.06,549.92,149.3,40.87,0.69,29.48,149.38905703167487
785,2760.55,0.22,0.11,632.92,307.78,63.72,1.08,30.14,283.970332926372
786,2767.74,0.24,0.1,626.53,345.11,75.37,1.27,29.85,295.5962274436644
787,2824.82,0.18,0.07,498.45,254.32,51.84,0.88,30.06,200.04638442972737
788,2721.84,0.17,0.14,560.17,231.77,55.91,0.94,29.79,200.26838917755592
789,2587.95,0.22,0.03,443.09,60.67,23.94,0.4,30.41,86.0178382457687
790,2804.09,0.16,0.09,459.25,202.56,44.44,0.75,30.0,157.68791014789218
791,2802.08,0.2,0.06,523.97,134.2,38.88,0.66,30.16,140.02253491334005
792,2981.17,0.18,0.06,561.55,226.44,49.46,0.84,30.39,235.63387653625256
793,2810.69,0.2,0.12,551.47,248.88,54.06,0.91,30.31,208.52784350857027
794,2582.96,0.21,0.13,514.03,300.63,60.32,1.02,29.59,238.38820598985495
795,2652.97,0.17,0.12,365.0,310.3,62.31,1.05,30.07,224.74367823596663
796,2849.0,0.22,0.15,774.19,368.0,75.1,1.27,29.74,271.4521096365521
797,2543.43,0.23,0.13,556.02,311.98,62.4,1.05,29.63,245.6721556136589
798,2820.57,0.23,0.06,637.7,162.55,33.23,0.56,30.01,126.59476759130642
799,2492.53,0.16,0.12,449.42,415.79,86.06,1.45,30.42,351.99022850075465
800,2709.34,0.12,0.12,253.63,305.88,64.31,1.09,30.15,275.3672119016897
801,2598.7,0.2,0.18,507.04,401.9,80.38,1.36,29.92,306.2269401750525
802,3047.68,0.22,0.11,670.99,454.63,90.93,1.54,29.78,403.05851788720395
803,2614.14,0.25,0.04,712.52,136.65,29.66,0.5,30.26,122.32005976530277
804,2693.3,0.21,0.12,508.36,320.7,64.14,1.08,30.21,225.15084392993592
805,2719.35,0.22,0.12,629.05,242.63,50.75,0.86,29.74,176.72068505370584
806,2838.94,0.23,0.11,700.24,328.43,65.69,1.11,29.96,250.41683147219817
807,2614.32,0.18,0.07,423.52,227.7,50.92,0.86,29.73,184.39334740142442
808,2620.54,0.21,0.03,499.3,14.42,20.9,0.35,29.98,82.96596407008343
809,2677.1,0.16,0.02,422.39,15.02,19.59,0.33,30.31,73.90387853520996
810,2857.24,0.18,0.1,516.07,219.91,49.15,0.83,29.52,167.51029366385242
811,2862.26,0.2,0.11,614.4,264.26,55.69,0.94,29.88,217.47848888966783
812,2593.69,0.19,0.08,398.51,278.97,63.71,1.08,29.63,205.6484916224303
813,2709.17,0.19,0.1,568.51,225.43,57.13,0.96,29.86,231.0096007718096
814,2809.76,0.18,0.12,453.83,317.7,63.54,1.07,30.34,254.43290026621358
815,2802.6,0.23,0.13,648.83,320.39,64.08,1.08,29.89,256.3605222246803
816,2569.03,0.18,0.09,485.67,231.08,48.27,0.82,30.4,200.6656252643861
817,2516.56,0.26,0.08,598.31,214.02,42.8,0.72,30.82,167.3188817313987
818,2719.83,0.21,0.14,580.07,345.43,69.09,1.17,29.96,262.56600259525186
819,2802.76,0.23,0.13,642.89,412.37,82.47,1.39,29.95,313.47905921981805
820,2778.57,0.19,0.11,481.01,184.22,46.36,0.78,30.11,172.816610050742
821,2773.47,0.24,0.09,768.5,363.26,75.23,1.27,30.35,351.8465511857311
822,2837.27,0.21,0.1,537.09,313.03,63.35,1.07,29.96,236.45238054404558
823,2855.63,0.18,0.1,381.29,250.08,53.28,0.9,30.13,223.88950387881815
824,2526.03,0.22,0.13,558.6,355.92,73.84,1.25,29.71,271.2085769041853
825,2712.26,0.23,0.09,484.2,312.6,63.12,1.07,30.09,268.64099113532683
826,2730.52,0.2,0.11,617.99,232.47,49.06,0.83,30.06,204.65247172833836
827,2771.7,0.21,0.07,610.83,178.42,36.01,0.61,29.47,121.32654480040499
828,2682.62,0.25,0.12,649.04,367.71,73.54,1.24,29.53,276.74625599438974
829,2649.31,0.19,0.12,378.53,319.16,63.83,1.08,30.07,218.0360764243827
830,2812.73,0.2,0.15,577.77,472.88,94.58,1.6,30.02,386.55522458372405
831,2575.27,0.16,0.1,527.1,154.05,45.18,0.76,30.05,163.01771541194023
832,2890.05,0.17,0.12,542.13,405.67,81.13,1.37,30.19,336.33504769865243
833,2817.53,0.17,0.16,653.85,455.54,91.11,1.54,29.83,324.1508198662885
834,2751.78,0.2,0.08,510.8,288.77,62.25,1.05,30.44,264.32817640412674
835,2627.25,0.2,0.13,499.55,327.17,68.85,1.16,30.4,258.4184014923229
836,2633.99,0.16,0.12,397.25,150.78,44.54,0.75,30.28,165.4375815724519
837,2866.4,0.19,0.11,490.12,252.32,52.08,0.88,30.1,200.09891633978842
838,2924.52,0.21,0.13,671.33,343.81,68.76,1.16,29.54,277.01995835301756
839,2764.87,0.22,0.11,589.18,376.75,75.5,1.27,29.64,297.4582632505636
840,2725.29,0.24,0.1,627.27,210.31,45.29,0.76,30.22,161.27798593860285
841,2658.8,0.21,0.06,540.52,141.76,35.18,0.59,29.97,119.23580204375136
842,2759.79,0.17,0.06,358.86,158.99,32.25,0.54,29.79,122.48358218894886
843,2509.92,0.2,0.05,432.39,85.31,24.94,0.42,30.23,89.16945915504962
844,2853.44,0.2,0.06,588.48,209.16,43.99,0.74,29.54,145.3179762781425
845,2787.94,0.23,0.02,546.14,7.52,20.2,0.34,29.93,74.19950021699248
846,2803.43,0.19,0.1,522.83,203.8,41.74,0.7,30.35,186.07425447038844
847,2841.1,0.22,0.08,618.17,325.63,68.11,1.15,30.21,291.0696052420148
848,2772.06,0.25,0.1,586.01,155.89,54.5,0.92,30.01,227.24900041384436
849,2910.14,0.16,0.07,413.36,201.48,43.96,0.74,30.0,182.41274769639261
850,2860.24,0.17,0.03,478.54,-5.01,29.78,0.5,29.96,105.73906442347266
851,2801.8,0.2,0.12,583.4,319.9,72.0,1.22,30.19,329.667822529024
852,2829.62,0.18,0.04,517.88,193.21,44.84,0.76,30.09,153.728862726942
853,2847.38,0.22,0.05,606.16,129.11,29.25,0.49,30.27,108.23998352047616
854,2691.33,0.18,0.07,481.89,92.19,44.57,0.75,29.51,156.15236498322372
855,2906.81,0.19,0.16,504.33,428.19,86.41,1.46,30.34,361.10585256500235
856,2796.97,0.25,0.07,847.35,182.1,40.22,0.68,30.05,151.39088583991725
857,2676.73,0.17,0.08,467.88,243.39,53.82,0.91,30.0,181.58308885164578
858,2686.39,0.24,0.08,663.1,195.03,41.91,0.71,30.02,150.26001368161047
859,2775.88,0.15,0.1,357.46,259.03,60.03,1.01,29.81,231.56238488893266
860,2880.19,0.16,0.14,440.66,414.6,85.19,1.44,30.02,365.8933873050028
861,2552.04,0.18,0.1,424.73,223.12,44.62,0.75,29.96,167.21347383659366
862,2902.74,0.2,0.09,609.6,367.54,74.64,1.26,30.1,299.6223620103279
863,2648.89,0.19,0.11,482.2,326.29,67.95,1.15,30.26,295.61213492695185
864,2742.89,0.17,0.07,475.44,144.96,30.31,0.51,29.55,111.23675669814257
865,2820.16,0.19,0.08,522.66,200.9,53.93,0.91,29.77,245.3930977410934
866,2691.05,0.2,0.18,626.54,399.17,80.37,1.36,30.1,320.61090306652443
867,2764.41,0.23,0.15,592.74,420.14,84.03,1.42,29.99,305.29508294837115
868,2612.23,0.16,0.11,370.96,324.72,64.94,1.1,30.05,264.64921994872736
869,2598.41,0.25,0.1,716.11,276.61,59.34,1.0,29.97,258.4444673711298
870,2858.72,0.17,0.14,383.09,476.17,95.23,1.61,30.08,341.48598328801273
871,2722.63,0.19,0.08,582.94,182.38,39.05,0.66,30.12,171.01393106046925
872,2720.71,0.17,0.07,537.13,120.47,44.34,0.75,29.8,205.3364497559261
873,2667.19,0.15,0.04,361.55,63.67,28.87,0.49,30.08,98.25855738222134
874,2818.72,0.19,0.09,478.23,228.46,49.27,0.83,30.3,180.3968099356976
875,2731.31,0.22,0.08,543.04,127.15,42.28,0.71,29.8,200.14613450832243
876,2684.39,0.2,0.07,527.09,166.12,37.88,0.64,29.93,163.6250560471079
877,2595.57,0.22,0.09,637.76,178.25,43.84,0.74,30.22,176.73456003341187
878,2884.82,0.22,0.07,663.63,236.28,55.32,0.93,29.77,229.67350378480813
879,2823.27,0.22,0.14,675.5,284.29,64.62,1.09,29.91,247.2148762914074
880,2784.15,0.21,0.09,640.2,199.48,48.15,0.81,30.24,199.8213197415099
881,2707.29,0.2,0.08,475.03,301.98,63.28,1.07,30.26,239.31071190803496
882,2711.79,0.17,0.11,574.53,382.05,78.73,1.33,29.78,370.87316290814965
883,2701.34,0.22,0.06,629.99,218.12,46.97,0.79,29.39,200.93610100721855
884,2699.38,0.2,0.17,598.54,453.71,90.74,1.53,29.94,373.78603497853334
885,2679.2,0.2,0.07,601.75,164.57,42.44,0.72,30.15,144.52417774751547
886,2902.28,0.18,0.08,558.48,139.95,28.88,0.49,29.97,108.71120132914696
887,2782.65,0.14,0.13,284.25,424.64,84.93,1.43,29.4,337.9348931445236
888,2658.39,0.16,0.12,345.49,305.75,63.05,1.06,30.0,222.04429303069094
889,2945.49,0.22,0.07,666.56,150.58,36.39,0.61,30.34,137.20860631132655
890,2809.71,0.25,0.07,732.06,134.82,37.38,0.63,30.15,133.23337624711246
891,2762.35,0.23,0.09,693.18,308.26,64.18,1.08,29.92,259.1066030044047
892,2878.43,0.18,0.12,485.27,328.57,71.45,1.21,29.79,281.37437820460104
893,2745.71,0.16,0.18,342.22,538.69,107.74,1.82,30.01,438.934771856575
894,2763.18,0.19,0.07,501.38,86.0,28.3,0.48,30.44,131.0630800748596
895,2825.65,0.24,0.11,618.76,366.8,74.55,1.26,30.36,300.77868082464533
896,2735.57,0.26,0.09,705.7,241.47,55.6,0.94,29.71,261.24316430089124
897,2766.83,0.2,0.11,651.19,305.32,61.72,1.04,29.89,249.92734649539375
898,2824.26,0.18,0.11,444.33,308.23,66.17,1.12,30.07,286.8157611659899
899,2606.28,0.22,0.1,651.62,304.56,68.56,1.16,30.67,281.74668707322826
900,2607.87,0.23,0.1,745.6,320.62,64.95,1.1,29.95,269.79118528551663
901,2825.03,0.21,0.14,602.17,328.46,65.69,1.11,30.38,242.30230810911573
902,2881.41,0.24,0.08,651.57,227.52,57.31,0.97,29.75,223.19850974669595
903,2886.59,0.23,0.06,582.03,90.17,37.42,0.63,30.58,131.73374510399722
904,2690.24,0.21,0.12,587.27,359.31,71.86,1.21,29.81,265.5468898752925
905,2521.06,0.2,0.1,469.14,254.41,59.17,1.0,30.28,247.41495124923227
906,2775.17,0.22,0.1,592.36,204.65,61.84,1.04,30.12,210.2600894590278
907,2658.16,0.2,0.12,498.98,298.77,63.71,1.08,30.02,257.93042956286837
908,2706.21,0.23,0.11,604.64,318.26,65.15,1.1,29.98,274.5864778029014
909,2688.79,0.19,0.12,405.71,263.95,55.9,0.94,29.46,212.9576325052744
910,2739.22,0.17,0.02,446.32,138.09,45.11,0.76,29.52,194.29078099563094
911,2707.81,0.16,0.1,465.11,259.36,58.91,0.99,29.43,212.75313795001153
912,2772.04,0.19,0.09,544.58,257.69,55.4,0.94,29.83,182.45231381027426
913,2633.25,0.2,0.11,641.18,252.92,57.12,0.96,29.91,196.0417487633042
914,2745.07,0.19,0.12,602.81,359.28,72.06,1.22,30.19,303.7253728177997
915,2797.61,0.24,0.08,638.38,226.15,47.07,0.79,29.9,187.11674455006306
916,2730.38,0.17,0.11,378.15,226.66,45.53,0.77,29.67,192.03285319142825
917,2692.63,0.26,0.07,671.21,97.55,32.98,0.56,30.05,120.76937976210218
918,2852.82,0.2,0.06,645.0,282.32,61.17,1.03,30.05,249.33648712725383
919,2740.21,0.18,0.08,517.13,287.02,61.51,1.04,29.93,278.9515811319361
920,2653.84,0.17,0.15,473.71,335.22,67.04,1.13,29.78,282.2459215779832
921,2568.52,0.2,0.06,524.25,129.99,27.39,0.46,29.62,99.70120495815362
922,2825.23,0.18,0.11,591.98,163.17,38.57,0.65,29.74,155.8423581681031
923,2906.49,0.12,0.1,288.79,280.57,56.31,0.95,29.72,211.11535781191404
924,2683.26,0.17,0.07,457.58,212.1,49.12,0.83,30.01,220.71783298759397
925,2845.89,0.18,0.14,587.51,360.44,78.42,1.32,29.83,259.88084208789667
926,2615.92,0.19,0.07,518.09,114.69,24.97,0.42,30.16,100.1101849973357
927,2853.89,0.24,0.16,649.39,495.36,99.07,1.67,30.48,386.5418963175255
928,2903.68,0.2,0.12,556.65,301.73,60.35,1.02,29.84,245.58331246727647
929,2860.05,0.22,0.07,641.0,203.39,47.08,0.79,29.94,184.69928769891686
930,2620.12,0.2,0.13,384.83,376.53,76.97,1.3,29.85,330.52950631832846
931,2742.61,0.24,0.11,655.32,343.12,79.89,1.35,29.99,264.19944577778796
932,2396.67,0.25,0.03,640.62,107.72,27.14,0.46,29.6,122.16267188898652
933,2732.93,0.23,0.13,607.63,408.18,81.64,1.38,30.18,342.9546244194541
934,2668.44,0.22,0.1,558.45,308.16,61.63,1.04,29.79,254.28687808542702
935,2562.39,0.21,0.03,511.83,-3.27,18.34,0.31,29.63,70.00277340081476
936,2678.56,0.2,0.13,482.35,391.97,81.02,1.37,29.87,350.0647303584939
937,2868.25,0.18,0.1,325.89,288.11,58.46,0.99,29.81,240.97294351683223
938,2786.37,0.2,0.1,503.53,416.29,87.42,1.48,30.04,356.925544655452
939,2725.29,0.16,0.08,482.26,284.84,63.71,1.08,30.12,271.50775947074897
940,2789.6,0.17,0.13,520.36,428.03,86.32,1.46,30.35,376.4688925144713
941,2918.01,0.16,0.03,495.23,102.48,34.99,0.59,29.96,152.39865224066358
942,2848.85,0.15,0.12,377.82,380.76,76.96,1.3,30.23,296.1289038361147
943,2708.41,0.2,0.08,627.78,241.81,50.3,0.85,29.75,165.77893476909549
944,2804.35,0.19,0.09,450.42,281.89,62.47,1.05,29.87,227.65998597309155
945,2709.73,0.24,0.08,603.84,259.61,51.92,0.88,30.08,232.36483075597295
946,2697.53,0.24,0.02,596.05,-22.62,31.17,0.53,30.35,110.83943790629692
947,2907.54,0.14,0.06,334.44,138.22,42.69,0.72,30.02,193.18109425132204
948,2803.67,0.2,0.09,592.38,330.41,67.55,1.14,30.14,265.1139760400393
949,2814.17,0.21,0.11,634.12,285.25,64.47,1.09,29.66,265.70401973171886
950,2739.79,0.2,0.11,542.82,304.1,61.51,1.04,29.86,232.36460150566867
951,2462.64,0.2,0.12,460.3,178.47,41.43,0.7,29.83,168.48877532186802
952,2717.65,0.2,0.08,463.73,232.43,56.67,0.96,30.05,246.9660979770813
953,2733.7,0.19,0.13,458.27,414.21,82.84,1.4,29.56,294.7724119104617
954,2857.44,0.23,0.07,576.91,198.16,42.44,0.72,29.71,184.20432137274065
955,2920.17,0.13,0.11,389.74,396.42,79.28,1.34,29.74,281.47196465130537
956,2496.99,0.24,0.13,560.21,352.64,70.73,1.19,30.16,289.8843384496204
957,2776.02,0.18,0.1,527.42,321.09,64.22,1.08,29.5,299.9670711482272
958,2810.31,0.22,0.14,753.74,414.09,84.3,1.42,29.93,342.3514688972314
959,2885.83,0.21,0.12,521.12,313.84,65.7,1.11,29.91,225.02839606506083
960,2730.56,0.24,0.1,624.2,282.43,58.77,0.99,30.74,259.2938344564061
961,2509.58,0.22,0.12,562.46,348.1,72.09,1.22,29.56,305.6823670412491
962,2906.75,0.22,0.1,694.77,280.73,56.7,0.96,30.13,201.75005384591006
963,2809.1,0.21,0.12,566.42,277.2,56.93,0.96,30.35,229.19538060440007
964,2781.09,0.18,0.12,574.1,394.56,78.91,1.33,30.95,343.7884431747508
