,Revenue,Gross Margin,Operating Margin,Gross Profit,Operating Profit,Net Income,EPS,PE Ratio,Discounted Cash Flow
643,1541.0,0.17,0.14,263.13,230.72,47.59,0.41,30.22,101.35295603106871
644,1598.36,0.22,0.12,313.84,231.18,46.36,0.4,29.61,95.60738335269563
645,1550.78,0.2,0.11,304.12,199.5,39.9,0.34,30.01,85.01729302234789
646,1574.26,0.17,0.14,271.67,210.56,42.11,0.36,30.26,78.40720672278003
647,1563.52,0.2,0.11,319.02,142.79,30.58,0.26,30.32,61.20767466309992
648,1657.44,0.18,0.1,248.37,164.46,33.0,0.29,30.41,69.18205247663764
649,1526.24,0.19,0.13,270.6,166.26,33.25,0.29,29.89,76.69682758634572
650,1759.11,0.22,0.07,398.43,135.9,30.1,0.26,29.95,61.88713478094919
651,1545.6,0.18,0.09,346.13,95.07,28.68,0.25,30.16,54.579916512779675
652,1686.04,0.16,0.09,337.52,209.58,42.87,0.37,30.07,99.68747051513763
653,1554.11,0.12,0.08,186.24,222.62,46.82,0.4,29.78,97.22750407277134
654,1714.03,0.17,0.12,261.07,220.16,44.22,0.38,30.0,81.53050169184215
655,1708.18,0.24,0.08,411.17,118.36,24.01,0.21,30.47,43.51276936895549
656,1578.88,0.19,0.08,266.49,117.71,24.55,0.21,29.61,49.74286332571167
657,1601.53,0.15,0.08,211.71,144.56,31.4,0.27,30.86,56.36815394164291
658,1599.02,0.25,0.1,393.78,176.67,35.33,0.31,29.96,79.81577376057727
659,1531.7,0.17,0.1,191.76,110.85,22.17,0.19,29.81,45.78518753112488
660,1723.92,0.24,0.06,426.95,81.4,24.7,0.21,30.26,54.2074735845645
661,1543.49,0.2,0.02,345.1,27.92,11.92,0.1,29.96,30.6272405730993
662,1546.23,0.14,0.06,202.17,89.0,20.47,0.18,30.73,39.74479273424811
663,1534.69,0.19,0.1,313.06,145.02,30.85,0.27,30.18,66.21574759679976
664,1542.49,0.22,0.12,289.74,165.85,33.17,0.29,29.8,67.50836976476292
665,1480.67,0.22,0.11,327.22,128.49,28.49,0.25,30.33,55.60716233931627
666,1539.86,0.21,0.07,337.99,172.52,38.25,0.33,30.14,65.13204566352199
667,1619.96,0.2,0.12,304.96,165.82,34.21,0.3,29.75,66.06796420004603
668,1617.93,0.15,0.08,234.95,88.99,20.31,0.18,29.73,39.421086244787716
669,1581.93,0.24,0.1,364.86,166.05,34.07,0.29,30.06,62.696607993996366
670,1519.01,0.26,0.1,452.45,235.93,48.24,0.42,30.22,107.87437272518298
671,1572.04,0.17,0.13,311.08,201.11,40.22,0.35,30.12,78.77194434047253
672,1736.39,0.21,0.09,364.04,158.43,34.68,0.3,30.02,69.11993398577846
673,1531.32,0.19,0.07,269.75,130.38,28.08,0.24,29.46,48.65256352072733
674,1580.26,0.16,0.12,230.16,177.51,35.7,0.31,30.2,70.66832890922419
675,1620.34,0.22,0.1,322.89,172.59,34.52,0.3,30.5,70.86369867274482
676,1551.91,0.19,0.06,253.17,49.76,18.53,0.16,29.91,33.71836097089937
677,1564.82,0.25,0.07,399.36,173.35,38.91,0.34,29.67,67.53796243038832
678,1647.99,0.19,0.11,300.2,189.23,37.85,0.33,29.57,77.24541039998309
679,1537.38,0.14,0.07,194.86,86.44,19.78,0.17,29.92,36.47028449134239
680,1560.34,0.2,0.14,351.43,229.59,46.24,0.4,30.1,92.07318710836392
681,1524.12,0.2,0.08,321.24,144.36,31.89,0.28,30.03,61.71486648710469
682,1608.57,0.26,0.11,372.4,153.16,37.84,0.33,29.98,76.96827221310548
683,1696.97,0.22,0.12,398.15,112.53,28.12,0.24,30.28,52.83607089003595
684,1624.91,0.2,0.08,310.5,165.12,35.1,0.3,29.91,72.65089982296371
685,1730.62,0.17,0.11,265.75,152.83,30.57,0.26,29.85,64.9847510424234
686,1639.73,0.14,0.09,185.41,224.5,47.47,0.41,30.44,101.62442161962025
687,1631.88,0.25,0.11,386.88,225.53,45.11,0.39,30.46,98.64667425605104
688,1644.94,0.18,0.06,343.85,140.67,29.18,0.25,29.9,66.69528947283645
689,1535.55,0.15,0.08,263.61,129.19,27.89,0.24,29.85,50.83351832644478
690,1700.55,0.13,0.13,192.2,245.01,49.0,0.42,29.66,107.05663592246471
691,1646.66,0.13,0.04,197.87,70.09,20.18,0.17,30.32,35.84182390973975
692,1686.0,0.14,0.11,267.81,199.12,41.75,0.36,29.78,77.49194480792802
693,1657.05,0.21,0.08,306.28,115.43,24.34,0.21,29.91,49.14210885003226
694,1586.57,0.22,0.12,342.48,175.8,35.16,0.3,30.32,70.66876979906675
695,1652.57,0.19,0.08,334.24,80.41,17.21,0.15,30.02,35.39538917612384
696,1713.03,0.15,0.08,271.38,136.44,28.43,0.25,29.91,59.65411914116452
697,1660.62,0.22,0.13,354.86,210.9,42.4,0.37,30.17,89.94371463118371
698,1602.33,0.19,0.15,261.06,230.25,47.53,0.41,29.51,102.0150143339784
699,1607.52,0.16,0.06,255.56,77.21,24.64,0.21,30.05,59.84418836476098
700,1693.85,0.15,0.07,239.73,144.32,32.32,0.28,29.96,65.75448414962818
701,1645.15,0.2,0.12,277.95,215.29,43.49,0.38,29.87,93.29227058772824
702,1617.03,0.2,0.06,271.85,104.81,23.7,0.2,29.64,46.26164196636263
703,1658.61,0.22,0.1,336.75,164.96,33.24,0.29,30.39,68.77102994062528
704,1699.32,0.18,0.06,377.88,45.69,19.69,0.17,29.85,44.62420827495815
705,1544.83,0.22,0.09,236.68,125.08,25.02,0.22,30.43,50.37315958910143
706,1652.85,0.23,0.08,420.74,142.44,29.02,0.25,29.86,58.06818949187978
707,1718.84,0.22,0.08,380.68,211.64,43.34,0.37,30.0,86.84988318375544
708,1598.57,0.23,0.1,365.16,123.16,24.63,0.21,29.7,47.85747342360271
709,1673.17,0.23,0.02,379.3,52.3,13.28,0.11,30.64,24.49352156415739
710,1614.12,0.2,0.06,383.13,109.12,27.03,0.23,29.68,55.45553822465365
711,1640.03,0.18,0.06,323.67,83.26,24.14,0.21,29.5,41.37162019931459
712,1641.65,0.2,0.06,376.26,80.32,34.87,0.3,30.14,59.239469507573745
713,1610.57,0.2,0.15,212.63,285.38,57.52,0.5,30.35,123.4679772234064
714,1630.48,0.19,0.11,269.23,154.1,34.73,0.3,30.17,61.53397425908299
715,1622.07,0.21,0.06,352.28,119.04,26.89,0.23,30.44,48.100486227312246
716,1657.93,0.18,0.11,332.96,198.83,44.88,0.39,29.51,100.09216774773205
717,1625.61,0.17,0.1,203.77,134.93,29.82,0.26,30.38,53.5259908128636
718,1768.57,0.22,0.09,411.85,173.81,38.97,0.34,29.96,75.8459644231927
719,1549.94,0.17,0.07,267.81,87.33,17.76,0.15,29.86,33.478718558483386
720,1593.58,0.12,0.11,214.05,210.1,43.09,0.37,29.83,76.62902493728468
721,1692.45,0.22,0.07,393.37,146.17,30.24,0.26,29.87,63.595561925233326
722,1549.1,0.22,0.07,281.66,94.95,23.32,0.2,30.18,44.95490015828597
723,1644.92,0.2,0.12,347.82,184.37,36.87,0.32,29.96,69.46329705245266
724,1573.44,0.19,0.06,324.07,82.63,17.45,0.15,29.88,32.22308844586161
725,1689.38,0.14,0.09,246.58,174.19,36.85,0.32,30.35,75.68696645346088
726,1747.14,0.22,0.08,361.59,102.24,25.22,0.22,29.94,53.4197856383126
727,1663.08,0.23,0.13,349.56,139.21,27.84,0.24,30.08,55.84878850596224
728,1559.84,0.19,0.1,277.95,131.93,30.88,0.27,30.23,67.44584727901274
729,1628.17,0.18,0.06,280.48,147.06,32.5,0.28,30.26,70.78065942022978
730,1624.85,0.22,0.12,352.21,231.43,46.41,0.4,30.28,89.78396090455882
731,1538.23,0.23,0.1,368.95,155.4,33.56,0.29,29.78,73.76012122988158
732,1669.23,0.16,0.08,315.92,113.99,22.8,0.2,29.73,40.27982714220464
733,1619.38,0.18,0.07,324.85,160.21,38.34,0.33,29.93,82.44216024685754
734,1639.98,0.22,0.1,394.05,200.07,40.31,0.35,29.47,78.48019029013736
735,1631.88,0.2,0.12,334.55,155.24,31.74,0.27,29.78,61.28696189745461
736,1601.06,0.15,0.03,182.82,27.66,17.21,0.15,30.31,35.74370003737844
737,1659.44,0.18,0.07,330.07,116.64,27.81,0.24,30.55,57.511915686856625
738,1779.41,0.24,0.09,452.23,148.75,31.75,0.27,29.93,68.82489577331674
739,1622.69,0.17,0.13,411.57,216.54,44.57,0.39,30.46,78.79433278703368
740,1511.88,0.21,0.12,328.79,177.68,38.04,0.33,29.63,69.00665101894491
741,1722.38,0.23,0.1,360.21,203.58,42.92,0.37,30.06,85.58143633142313
742,1636.78,0.21,0.12,357.36,203.99,40.8,0.35,30.11,76.86481483465178
743,1636.85,0.22,0.1,372.05,223.11,45.43,0.39,30.02,86.45676892635645
744,1641.7,0.14,0.1,337.8,107.84,28.4,0.25,30.06,56.56620320130761
745,1661.16,0.19,0.12,351.48,229.27,48.25,0.42,30.4,114.93903273421492
746,1708.8,0.23,0.14,364.35,201.29,40.26,0.35,30.21,87.59716553470193
747,1540.85,0.2,0.07,329.71,91.45,18.6,0.16,30.05,34.484517878717234
748,1725.35,0.17,0.12,274.03,192.0,38.4,0.33,30.01,87.23646566671982
749,1604.62,0.25,0.11,454.53,127.94,25.59,0.22,30.09,55.530168710768734
750,1628.49,0.25,0.11,381.16,95.86,27.91,0.24,29.97,53.36924449629577
751,1601.38,0.17,0.17,257.28,269.75,53.95,0.47,29.47,109.09193649656488
752,1659.42,0.21,0.09,303.87,215.37,43.93,0.38,29.89,89.38964168025902
753,1584.26,0.2,0.09,297.98,102.14,25.29,0.22,29.77,45.60385692581569
754,1609.65,0.23,0.15,401.19,245.54,53.21,0.46,29.88,110.36179541671045
755,1629.15,0.17,0.13,309.25,258.83,52.31,0.45,30.21,104.07858273344178
756,1637.04,0.18,0.1,294.61,153.28,30.66,0.26,30.14,60.007127548283016
757,1600.85,0.2,0.08,272.43,188.84,39.0,0.34,29.68,85.8245187108476
758,1613.05,0.23,0.14,376.67,243.99,48.8,0.42,30.34,106.22012880096898
759,1774.36,0.19,0.06,299.14,56.13,20.32,0.18,29.81,36.33753337830729
760,1678.27,0.21,0.09,404.69,98.45,26.81,0.23,29.79,48.02603406738207
761,1584.36,0.2,0.05,300.26,114.42,26.31,0.23,29.92,43.2605985907986
762,1609.16,0.19,0.13,315.91,235.7,47.14,0.41,29.93,98.00078180973799
763,1597.84,0.18,0.13,321.01,248.23,50.3,0.43,30.28,109.28685061545207
764,1616.47,0.17,0.09,313.28,184.77,37.8,0.33,29.83,75.94424101643553
765,1643.96,0.19,0.04,327.44,109.24,24.11,0.21,30.44,47.30581995070054
766,1581.07,0.27,0.08,438.34,61.79,22.58,0.2,29.68,53.61420931334717
767,1584.39,0.17,0.12,214.33,94.34,22.24,0.19,30.28,44.93579203782529
768,1694.86,0.22,0.18,345.02,253.06,53.37,0.46,29.74,103.39224162016792
769,1605.47,0.18,0.12,260.64,182.35,37.35,0.32,29.68,76.10710056608652
770,1723.94,0.19,0.06,396.25,103.63,28.47,0.25,30.28,58.28871818624533
771,1676.98,0.22,0.09,328.3,178.91,35.92,0.31,29.8,73.99312121844355
772,1559.51,0.25,0.11,316.03,179.34,35.87,0.31,29.86,72.25716800802074
773,1705.17,0.24,0.11,393.66,141.54,29.45,0.25,29.67,53.76830005212024
774,1612.42,0.2,0.08,296.05,173.88,36.18,0.31,29.92,77.89253905163594
775,1723.67,0.26,0.08,429.81,147.46,30.04,0.26,29.97,58.19897235299446
776,1649.66,0.17,0.13,280.05,207.45,41.49,0.36,29.39,81.58408290023938
777,1643.8,0.21,0.08,363.74,218.33,45.55,0.39,30.58,99.06157397785259
778,1557.97,0.2,0.08,271.75,154.95,32.43,0.28,30.13,58.54306923635441
779,1727.99,0.15,0.06,261.44,128.82,26.57,0.23,29.97,54.43670328650587
780,1642.15,0.2,0.07,303.17,76.79,18.6,0.16,29.66,32.83440515208614
781,1682.55,0.2,0.08,286.25,161.01,39.59,0.34,30.0,66.23251945775291
782,1620.51,0.25,0.08,401.64,122.98,24.92,0.22,29.83,48.86266964373698
783,1514.09,0.19,0.13,249.98,223.52,44.7,0.39,29.32,95.85693154135654
784,1672.84,0.21,0.08,393.28,108.17,25.22,0.22,30.04,45.007189040151985
785,1690.81,0.23,0.05,389.35,58.3,13.34,0.12,29.83,24.271996651184864
786,1654.21,0.2,0.06,282.18,66.87,19.37,0.17,29.91,36.49301074090616
787,1623.41,0.19,0.15,341.34,234.48,46.9,0.41,30.1,104.4067236005705
788,1643.0,0.2,0.07,312.42,99.42,28.8,0.25,30.19,50.34795990776473
789,1687.28,0.18,0.11,316.37,148.84,32.7,0.28,30.32,58.94044192440007
790,1485.6,0.23,0.13,322.22,167.17,33.88,0.29,29.9,62.02474919767881
791,1602.16,0.2,0.1,366.9,130.16,33.73,0.29,29.49,59.03816239646877
792,1598.56,0.23,0.0,429.32,3.94,8.55,0.07,29.77,14.345857186753125
793,1741.33,0.16,0.09,282.33,100.86,33.98,0.29,30.12,78.86067046921946
794,1548.54,0.23,0.07,388.29,47.89,15.2,0.13,29.71,35.093471483094035
795,1663.0,0.17,0.07,253.29,91.41,22.99,0.2,29.84,50.264198478776834
796,1663.03,0.19,0.11,285.46,186.86,39.93,0.35,29.99,68.02053817981579
797,1577.62,0.25,0.08,378.33,173.78,36.06,0.31,30.32,71.65526478708753
798,1639.83,0.21,0.08,307.47,137.69,27.54,0.24,30.44,61.31816686559024
799,1521.16,0.22,0.11,379.46,135.98,30.89,0.27,29.69,54.91575640871771
800,1527.28,0.2,0.07,265.17,130.47,28.29,0.24,29.88,63.86576541550214
801,1615.3,0.16,0.09,231.76,124.16,29.06,0.25,30.36,51.31766086122141
802,1566.7,0.18,0.07,244.28,112.4,26.66,0.23,29.69,61.98157848444819
803,1645.88,0.18,0.17,274.41,269.24,54.1,0.47,29.67,108.3561405015107
804,1687.65,0.23,0.06,365.33,67.7,18.65,0.16,29.74,39.75491100692129
805,1621.97,0.17,0.09,321.16,181.03,38.66,0.33,29.98,87.75077091251615
806,1653.73,0.17,0.07,221.4,67.36,28.34,0.24,29.8,66.62802945493253
807,1618.27,0.22,0.08,332.08,60.46,22.19,0.19,29.69,53.383580406540865
808,1572.02,0.13,0.11,187.17,133.11,26.96,0.23,30.18,53.13496763229373
809,1478.33,0.21,0.11,308.91,170.27,34.13,0.29,30.8,63.24992025135907
810,1642.32,0.19,0.09,317.35,212.79,43.72,0.38,30.22,102.25754607380685
811,1579.81,0.19,0.11,272.62,153.49,30.7,0.27,30.25,55.40341653693443
812,1481.68,0.21,0.09,282.32,125.45,26.37,0.23,30.28,60.275238219276375
813,1601.15,0.19,0.09,340.46,179.58,36.25,0.31,29.98,62.95683755424392
814,1579.35,0.22,0.12,311.22,177.42,43.69,0.38,29.95,90.56927708359184
815,1606.11,0.17,0.04,283.78,53.53,20.37,0.18,29.92,35.56350040393361
816,1619.98,0.18,0.09,239.04,99.57,28.49,0.25,30.65,58.667450575863064
817,1677.64,0.22,0.1,385.66,145.23,29.05,0.25,29.77,71.43301476339275
818,1664.53,0.2,0.1,312.79,147.69,33.98,0.29,29.9,65.44492342299046
819,1664.7,0.24,0.09,391.4,151.95,31.3,0.27,29.79,56.09893379691292
820,1559.46,0.21,0.14,332.56,252.52,50.5,0.44,30.55,95.92645934237403
821,1601.01,0.19,0.06,285.95,69.6,15.96,0.14,29.74,29.792487327328693
822,1507.36,0.16,0.12,256.9,221.9,44.38,0.38,30.06,88.77324857107942
823,1609.31,0.22,0.09,382.7,157.58,31.52,0.27,29.81,62.851554090577054
824,1583.62,0.22,0.16,319.05,252.11,50.42,0.44,30.19,94.97986528437126
825,1705.62,0.16,0.06,350.07,95.49,27.56,0.24,29.48,51.76887647955115
826,1560.78,0.2,0.14,309.75,167.54,33.51,0.29,29.72,65.33685336644173
827,1701.37,0.2,0.06,369.16,95.67,23.29,0.2,30.49,48.11973923697414
828,1735.93,0.19,0.05,309.9,69.43,17.85,0.15,29.94,31.78178069711475
829,1633.0,0.15,0.08,251.17,180.16,38.19,0.33,30.05,75.52787098312409
830,1608.82,0.17,0.18,272.98,318.38,63.78,0.55,30.13,124.71753539174354
831,1676.05,0.2,0.15,370.11,226.21,46.33,0.4,30.26,93.39895566940685
832,1594.85,0.17,0.12,275.08,172.78,39.95,0.35,30.24,70.36755459778077
833,1665.99,0.2,0.07,296.77,130.37,31.93,0.28,30.36,73.15199306528832
834,1727.76,0.23,0.11,402.33,132.89,26.58,0.23,30.34,50.58482391663631
835,1586.97,0.17,0.08,281.21,109.46,21.89,0.19,29.99,47.826449969618665
836,1548.12,0.2,0.11,305.14,158.4,31.68,0.27,30.08,70.40416889210121
837,1598.79,0.14,0.09,226.22,157.63,31.53,0.27,30.41,57.37486426145599
838,1578.47,0.16,0.13,188.38,219.21,44.27,0.38,29.94,89.30175538584044
839,1554.91,0.19,0.08,306.09,151.97,30.39,0.26,30.09,60.108614739148884
840,1731.1,0.19,0.1,361.98,257.24,51.64,0.45,30.0,109.1671682998522
841,1544.89,0.18,0.07,273.17,140.41,29.16,0.25,29.6,52.06327410783521
842,1682.15,0.16,0.09,229.76,221.97,44.94,0.39,30.1,102.92900869732745
843,1571.0,0.23,0.08,366.07,154.28,38.93,0.34,30.47,91.5094200965337
844,1507.05,0.21,0.13,289.23,258.12,51.62,0.45,30.14,101.37844927816245
845,1648.44,0.23,0.05,392.81,40.33,14.75,0.13,29.83,27.655857735371043
846,1652.11,0.22,0.1,353.76,178.94,38.62,0.33,29.76,83.7957810242013
847,1719.39,0.12,0.09,194.34,130.0,26.0,0.22,30.03,50.764992040360994
848,1567.82,0.18,0.03,285.27,80.23,18.85,0.16,29.83,38.1053368670263
849,1647.53,0.24,0.08,401.39,101.36,25.99,0.22,29.7,45.99306431168249
850,1552.49,0.23,0.09,303.95,223.1,46.83,0.4,29.88,101.2759470893419
851,1703.43,0.19,0.14,319.65,200.23,40.05,0.35,30.2,81.21712874538491
852,1590.03,0.18,0.07,285.2,81.03,25.05,0.22,30.32,44.92793787075497
853,1539.85,0.21,0.09,373.98,94.51,21.41,0.19,29.98,45.95582899326912
854,1664.03,0.15,0.12,193.85,166.79,33.84,0.29,30.2,68.50064677347841
855,1610.8,0.17,0.08,241.06,188.37,40.0,0.35,29.62,69.7308008905367
856,1679.2,0.24,0.14,406.16,243.87,48.77,0.42,30.34,106.2254594860438
857,1451.03,0.25,0.14,385.83,213.15,42.63,0.37,29.82,81.4427947115635
858,1667.71,0.21,0.12,436.09,234.47,48.04,0.42,29.72,104.15125846940563
859,1554.48,0.19,0.14,325.5,259.59,52.53,0.45,29.27,114.37469221315489
860,1554.29,0.14,0.15,245.64,209.2,41.84,0.36,30.03,82.89540398748753
861,1617.91,0.16,0.12,217.25,213.24,43.08,0.37,29.9,84.28857450799136
862,1653.22,0.22,0.13,409.91,161.96,46.99,0.41,30.26,82.15431448916038
863,1663.76,0.18,0.16,270.36,265.9,54.13,0.47,30.35,114.02118703084672
864,1665.28,0.19,0.08,312.69,208.05,43.82,0.38,30.0,81.62154912222199
865,1517.82,0.22,0.11,414.58,131.39,29.82,0.26,29.91,62.48644180382641
866,1721.73,0.22,0.09,345.43,47.3,18.14,0.16,30.06,36.613050189406906
867,1668.58,0.13,0.04,199.46,68.74,17.98,0.16,29.34,39.58570741552348
868,1615.44,0.25,0.1,493.86,155.58,35.62,0.31,29.96,75.89627256921679
869,1698.68,0.13,0.06,247.94,88.49,27.76,0.24,29.81,47.822327687651104
870,1718.55,0.23,0.05,428.78,48.77,12.14,0.1,29.6,24.555196957101472
871,1712.06,0.2,0.1,386.92,163.05,34.31,0.3,30.31,60.15512552252464
872,1577.57,0.16,0.13,276.81,220.69,46.28,0.4,30.1,98.89921751236753
873,1647.35,0.19,0.07,299.01,49.53,19.8,0.17,30.36,36.16300153812076
874,1678.17,0.2,0.13,342.77,199.21,39.84,0.34,29.52,74.30415435809965
875,1577.31,0.24,0.05,376.17,87.23,21.96,0.19,29.97,40.73665649651312
876,1555.81,0.25,0.17,349.67,243.11,48.62,0.42,30.18,99.53949669029454
877,1550.09,0.19,0.12,236.9,227.08,46.87,0.41,29.66,87.79558702291494
878,1589.08,0.21,0.08,331.31,167.41,35.87,0.31,29.58,81.17524951928303
879,1587.18,0.2,0.1,296.84,209.52,42.09,0.36,29.89,81.7594763315362
880,1487.71,0.21,0.06,337.0,107.95,24.05,0.21,30.17,49.515783278979754
881,1545.18,0.21,0.06,321.01,104.17,23.45,0.2,29.82,48.29818721941214
882,1657.47,0.22,0.09,384.04,159.33,32.63,0.28,30.05,56.79859898670799
883,1597.47,0.14,0.11,221.13,160.12,32.02,0.28,29.63,71.04040340761284
884,1671.58,0.22,0.11,330.76,176.26,35.25,0.3,29.76,65.4532969102913
885,1742.24,0.21,0.07,342.29,131.14,30.31,0.26,29.94,62.419892887385515
886,1651.83,0.17,0.09,329.54,112.09,26.42,0.23,30.76,51.42397418206657
887,1535.66,0.18,0.04,290.07,77.71,26.09,0.23,30.77,62.384784137659636
888,1572.22,0.2,0.12,298.7,191.52,38.49,0.33,29.85,78.61098968574512
889,1658.26,0.19,0.14,318.98,198.15,39.63,0.34,29.92,74.82646605912063
890,1611.65,0.18,0.11,310.38,113.83,24.16,0.21,29.97,52.31069561082304
891,1640.14,0.22,0.12,410.64,234.47,52.23,0.45,29.76,100.86028928057375
892,1632.35,0.19,0.08,366.53,150.81,32.91,0.28,29.17,67.14870649973061
893,1569.93,0.2,0.12,370.44,244.52,49.38,0.43,29.97,106.91230792920362
894,1582.91,0.2,0.1,302.36,140.95,28.19,0.24,30.27,50.00767173734846
895,1665.94,0.15,0.12,209.35,179.89,35.98,0.31,30.04,73.45917854067584
896,1620.36,0.18,0.07,270.98,93.92,19.12,0.17,29.97,42.2177904829242
897,1642.47,0.22,0.13,334.05,225.4,46.26,0.4,29.53,88.14272650674926
898,1551.25,0.14,0.1,226.93,129.01,29.01,0.25,30.28,53.28408840790517
899,1652.13,0.2,0.12,317.61,172.17,37.09,0.32,30.04,74.85705344357049
900,1603.76,0.18,0.08,253.83,82.59,19.74,0.17,29.87,35.310738971776004
901,1529.43,0.19,0.05,305.76,149.31,34.66,0.3,30.05,71.76280036334977
902,1669.61,0.22,0.08,414.45,76.15,22.14,0.19,29.34,39.99732836651619
903,1657.12,0.21,0.12,433.03,162.77,32.55,0.28,30.23,59.439679833710784
904,1631.75,0.19,0.16,376.51,289.75,58.01,0.5,30.19,122.97289475810268
905,1650.64,0.22,0.07,359.35,106.14,22.41,0.19,29.9,46.22120680825508
906,1549.62,0.21,0.13,326.81,186.69,37.34,0.32,30.08,75.71564773988428
907,1635.46,0.2,0.11,321.79,185.72,37.56,0.32,29.94,74.6449435304139
908,1613.7,0.22,0.15,393.76,281.43,56.29,0.49,30.37,113.88147418900861
909,1675.44,0.25,0.11,423.95,173.03,35.1,0.3,30.55,71.40230368345372
910,1559.27,0.26,0.15,382.56,189.15,38.11,0.33,29.97,76.52629136485723
911,1606.87,0.22,0.11,402.67,80.02,30.31,0.26,29.67,54.17665003130374
912,1544.27,0.17,0.12,277.74,172.68,36.94,0.32,29.85,65.33880710804655
913,1537.44,0.17,0.09,229.11,90.47,22.5,0.19,29.9,42.64989315520758
914,1538.15,0.22,0.08,308.27,70.16,17.84,0.15,29.64,34.97990923051998
915,1640.26,0.2,0.08,300.59,71.62,19.26,0.17,29.78,36.27368847194295
916,1698.76,0.15,0.09,213.48,139.27,29.99,0.26,30.14,66.52694947091078
917,1556.17,0.26,0.09,428.56,93.56,27.17,0.23,30.12,67.58187858370698
918,1570.44,0.22,0.12,329.1,216.95,43.39,0.37,30.01,85.17899783402402
919,1645.59,0.18,0.11,410.03,232.05,48.0,0.41,29.99,104.04579889085733
920,1594.16,0.18,0.06,274.9,94.39,19.07,0.16,30.43,40.10256383123377
921,1563.74,0.19,0.1,243.49,171.9,37.37,0.32,29.95,76.39796003368761
922,1670.37,0.2,0.08,335.56,129.54,32.56,0.28,30.46,69.95473207577635
923,1603.28,0.2,0.09,333.27,157.17,35.15,0.3,29.75,61.20452401655084
924,1602.58,0.2,0.08,328.53,171.01,34.2,0.3,30.14,77.407888802699
925,1614.13,0.2,0.12,255.42,196.7,39.34,0.34,29.65,78.67665288867963
926,1649.44,0.27,0.1,476.3,130.52,36.2,0.31,29.74,71.79444471253846
927,1607.56,0.15,0.14,237.93,214.78,42.96,0.37,29.83,97.38114229534435
928,1600.92,0.16,0.05,278.85,28.22,21.19,0.18,29.85,47.43001830839706
929,1566.14,0.2,0.11,307.96,191.64,38.33,0.33,29.33,78.99828848806114
930,1610.33,0.15,0.09,220.88,146.14,29.23,0.25,29.97,55.224959860157995
931,1589.32,0.18,0.12,355.35,226.1,46.88,0.41,29.99,103.41529053551814
932,1628.52,0.21,0.11,407.22,231.01,47.81,0.41,30.31,99.5071195033217
933,1597.3,0.2,0.13,301.11,190.4,38.08,0.33,30.42,81.9584236962484
934,1628.73,0.22,0.07,389.25,117.95,24.1,0.21,30.09,41.63508839595454
935,1730.64,0.17,0.09,300.16,143.23,29.03,0.25,29.91,49.5193532824915
936,1671.71,0.24,0.07,389.92,87.45,26.09,0.23,30.18,63.89767026251007
937,1580.19,0.16,0.06,249.26,114.05,36.01,0.31,29.68,79.8628162236989
938,1619.45,0.21,0.09,356.79,143.17,31.69,0.27,29.34,67.66039686211933
939,1516.05,0.19,0.16,290.7,221.65,44.33,0.38,30.36,86.63618340710241
940,1544.54,0.19,0.06,260.56,111.13,25.28,0.22,29.25,43.18612675911595
941,1599.75,0.22,0.04,376.76,76.58,20.66,0.18,30.19,43.83095340971168
942,1637.78,0.19,0.08,321.37,76.48,19.67,0.17,29.5,36.61624795648869
943,1565.37,0.19,0.08,302.09,123.26,27.13,0.23,30.76,58.88383883955492
944,1714.36,0.26,0.14,398.05,244.09,48.82,0.42,29.81,93.69501206317462
945,1562.28,0.24,0.12,381.64,174.73,35.15,0.3,30.45,75.59469202400287
946,1615.14,0.18,0.06,320.42,136.18,39.18,0.34,29.84,62.61787222576818
947,1716.55,0.16,0.08,348.39,80.8,32.37,0.28,30.12,76.20965201433343
948,1657.96,0.21,0.11,356.26,136.12,31.73,0.27,29.92,66.83618410919573
949,1694.59,0.18,0.04,318.77,68.71,18.51,0.16,30.01,31.115892611256136
950,1634.54,0.25,0.08,434.9,119.57,33.68,0.29,29.89,71.85012853520132
951,1577.29,0.22,0.13,372.73,224.79,44.96,0.39,30.19,93.54153160562448
952,1573.25,0.2,0.03,300.33,62.56,18.35,0.16,29.88,30.536201227145806
953,1567.0,0.24,0.13,354.31,166.61,35.06,0.3,29.92,68.58668987716902
954,1615.9,0.18,0.1,226.82,108.75,23.45,0.2,30.34,44.88052940663485
955,1682.75,0.2,0.05,287.34,20.68,23.06,0.2,30.08,54.491821426798154
956,1496.72,0.13,0.1,190.88,103.33,20.67,0.18,30.0,43.68854816079009
957,1633.71,0.2,0.12,334.71,239.44,54.12,0.47,29.77,108.03641162640773
958,1565.24,0.15,0.17,293.7,269.95,53.99,0.47,29.69,101.186611633558
959,1668.44,0.22,0.1,329.49,151.75,38.08,0.33,29.83,65.87200135511755
960,1531.71,0.28,0.12,471.39,185.8,37.33,0.32,29.98,71.6474579217182
961,1544.95,0.18,0.13,253.79,229.08,47.81,0.41,30.45,102.97925741949828
962,1663.17,0.23,0.13,417.54,246.75,49.35,0.43,30.34,99.52196185954512
963,1479.28,0.21,0.01,317.97,42.04,11.96,0.1,29.65,19.60240700577493
964,1467.01,0.2,0.11,322.65,119.56,23.91,0.21,29.9,48.0725483493581
965,1620.91,0.17,0.13,283.99,169.18,37.29,0.32,29.74,83.65258546224005
966,1596.24,0.13,0.11,167.12,198.32,40.01,0.35,30.36,85.0124903066663
